x y z
-110.451730 140.352604 23.732356
-110.451730 142.864641 22.291248
-110.451730 145.376677 20.366321
-110.451730 147.888714 21.356005
-110.451730 150.400751 19.645583
-110.451730 152.912788 18.179905
-110.451730 155.424825 16.726735
-110.451730 157.936862 15.273369
-110.451730 160.448899 13.814115
-107.724561 -78.194608 137.754323
-107.724561 -75.682571 145.465105
-107.724561 -73.170534 142.183200
-107.724561 -70.658497 140.439285
-107.724561 -68.146460 139.610338
-107.724561 -65.634423 133.063014
-107.724561 -63.122386 130.290170
-107.724561 -60.610349 134.859290
-107.724561 -58.098312 133.845154
-107.724561 -55.586275 131.740286
-107.724561 -53.074239 130.426720
-107.724561 -50.562202 128.981173
-107.724561 -48.050165 127.525940
-107.724561 -45.538128 126.072612
-107.724561 -43.026091 124.619189
-107.724561 -40.514054 123.165600
-107.724561 -38.002017 121.710192
-107.724561 -35.489980 120.204485
-107.724561 -32.977943 118.613067
-107.724561 -30.465906 117.241608
-107.724561 -27.953869 115.487213
-107.724561 -25.441833 114.039312
-107.724561 -22.929796 112.289231
-107.724561 -20.417759 110.529180
-107.724561 -17.905722 110.699046
-107.724561 -15.393685 107.909198
-107.724561 -12.881648 101.228115
-107.724561 -10.369611 92.312048
-107.724561 -7.857574 93.022269
-107.724561 -5.345537 94.681205
-107.724561 -2.833500 92.672661
-107.724561 -0.321463 94.681894
-107.724561 2.190573 92.272988
-107.724561 4.702610 86.783487
-107.724561 7.214647 92.950128
-107.724561 9.726684 91.574420
-107.724561 12.238721 93.164263
-107.724561 14.750758 91.102404
-107.724561 17.262795 76.355984
-107.724561 19.774832 80.060208
-107.724561 22.286869 76.382758
-107.724561 24.798906 70.359882
-107.724561 27.310943 70.018937
-107.724561 29.822980 68.689738
-107.724561 32.335016 66.625373
-107.724561 34.847053 70.884708
-107.724561 37.359090 74.118757
-107.724561 39.871127 70.573395
-107.724561 42.383164 69.076922
-107.724561 44.895201 68.352318
-107.724561 47.407238 72.296747
-107.724561 49.919275 70.858906
-107.724561 52.431312 69.384647
-107.724561 54.943349 67.932690
-107.724561 57.455386 66.478589
-107.724561 59.967422 65.022440
-107.724561 62.479459 63.796569
-107.724561 64.991496 61.943859
-107.724561 67.503533 60.716250
-107.724561 70.015570 61.246754
-107.724561 72.527607 59.929898
-107.724561 75.039644 54.698021
-107.724561 77.551681 50.471495
-107.724561 80.063718 50.644096
-107.724561 82.575755 46.614849
-107.724561 85.087792 48.790969
-107.724561 87.599829 37.025820
-107.724561 90.111865 42.737167
-107.724561 92.623902 41.660247
-107.724561 95.135939 39.964229
-107.724561 97.647976 38.759041
-107.724561 100.160013 34.862885
-107.724561 102.672050 38.739743
-107.724561 105.184087 44.572403
-107.724561 107.696124 30.672776
-107.724561 110.208161 33.863014
-107.724561 112.720198 35.441607
-107.724561 115.232235 34.676890
-107.724561 117.744271 33.332457
-107.724561 120.256308 31.875347
-107.724561 122.768345 30.421456
-107.724561 125.280382 28.967870
-107.724561 127.792419 27.513910
-107.724561 130.304456 26.033764
-107.724561 132.816493 24.503075
-107.724561 135.328530 25.138307
-107.724561 137.840567 23.199098
-107.724561 140.352604 23.652142
-107.724561 142.864641 21.926438
-107.724561 145.376677 22.570745
-107.724561 147.888714 21.066538
-107.724561 150.400751 19.628767
-107.724561 152.912788 18.178414
-107.724561 155.424825 16.724823
-107.724561 157.936862 15.271451
-107.724561 160.448899 13.812554
-104.997392 -80.706645 146.328940
-104.997392 -78.194608 137.938483
-104.997392 -75.682571 144.405570
-104.997392 -73.170534 141.632090
-104.997392 -70.658497 140.608444
-104.997392 -68.146460 139.158550
-104.997392 -65.634423 138.375107
-104.997392 -63.122386 135.778166
-104.997392 -60.610349 134.990286
-104.997392 -58.098312 129.011440
-104.997392 -55.586275 132.413667
-104.997392 -53.074239 130.412877
-104.997392 -50.562202 128.977506
-104.997392 -48.050165 127.524288
-104.997392 -45.538128 126.071050
-104.997392 -43.026091 124.611235
-104.997392 -40.514054 123.172974
-104.997392 -38.002017 121.700277
-104.997392 -35.489980 119.909787
-104.997392 -32.977943 118.953588
-104.997392 -30.465906 117.299270
-104.997392 -27.953869 112.558642
-104.997392 -25.441833 112.448027
-104.997392 -22.929796 110.256933
-104.997392 -20.417759 112.487393
-104.997392 -17.905722 109.892028
-104.997392 -15.393685 108.149493
-104.997392 -12.881648 109.306768
-104.997392 -10.369611 93.615158
-104.997392 -7.857574 109.492046
-104.997392 -5.345537 100.239473
-104.997392 -2.833500 94.153346
-104.997392 -0.321463 90.872055
-104.997392 2.190573 98.567736
-104.997392 4.702610 96.453255
-104.997392 7.214647 95.107690
-104.997392 9.726684 93.670403
-104.997392 12.238721 92.746547
-104.997392 14.750758 89.590587
-104.997392 17.262795 86.784058
-104.997392 19.774832 83.796120
-104.997392 22.286869 86.749754
-104.997392 24.798906 70.875384
-104.997392 27.310943 69.920034
-104.997392 29.822980 68.286752
-104.997392 32.335016 70.242452
-104.997392 34.847053 74.271251
-104.997392 37.359090 78.830285
-104.997392 39.871127 77.980173
-104.997392 42.383164 63.891304
-104.997392 44.895201 73.553695
-104.997392 47.407238 72.376490
-104.997392 49.919275 70.817942
-104.997392 52.431312 69.389376
-104.997392 54.943349 67.924911
-104.997392 57.455386 66.477532
-104.997392 59.967422 65.026466
-104.997392 62.479459 63.568461
-104.997392 64.991496 61.751948
-104.997392 67.503533 61.718016
-104.997392 70.015570 61.019311
-104.997392 72.527607 58.490113
-104.997392 75.039644 55.002809
-104.997392 77.551681 48.896833
-104.997392 80.063718 48.654335
-104.997392 82.575755 49.557188
-104.997392 85.087792 46.818455
-104.997392 87.599829 48.426218
-104.997392 90.111865 41.164850
-104.997392 92.623902 42.712300
-104.997392 95.135939 39.505616
-104.997392 97.647976 37.925284
-104.997392 100.160013 37.937955
-104.997392 102.672050 37.707595
-104.997392 105.184087 35.924316
-104.997392 107.696124 35.876118
-104.997392 110.208161 37.847210
-104.997392 112.720198 35.897858
-104.997392 115.232235 35.007998
-104.997392 117.744271 33.332086
-104.997392 120.256308 31.871900
-104.997392 122.768345 30.419251
-104.997392 125.280382 28.965893
-104.997392 127.792419 27.513252
-104.997392 130.304456 26.093411
-104.997392 132.816493 24.421986
-104.997392 135.328530 24.961402
-104.997392 137.840567 25.052717
-104.997392 140.352604 23.706485
-104.997392 142.864641 22.118966
-104.997392 145.376677 22.496671
-104.997392 147.888714 21.097190
-104.997392 150.400751 19.629854
-104.997392 152.912788 18.176327
-104.997392 155.424825 16.722959
-104.997392 157.936862 15.269543
-104.997392 160.448899 13.811297
-102.270223 -80.706645 140.301257
-102.270223 -78.194608 137.480403
-102.270223 -75.682571 139.211472
-102.270223 -73.170534 142.087242
-102.270223 -70.658497 140.601395
-102.270223 -68.146460 139.148821
-102.270223 -65.634423 137.697275
-102.270223 -63.122386 136.215773
-102.270223 -60.610349 134.800291
-102.270223 -58.098312 132.863933
-102.270223 -55.586275 131.907018
-102.270223 -53.074239 130.445555
-102.270223 -50.562202 128.975542
-102.270223 -48.050165 127.523277
-102.270223 -45.538128 126.071147
-102.270223 -43.026091 124.587340
-102.270223 -40.514054 123.229450
-102.270223 -38.002017 121.901403
-102.270223 -35.489980 119.960674
-102.270223 -32.977943 113.842007
-102.270223 -30.465906 115.098199
-102.270223 -27.953869 114.631016
-102.270223 -25.441833 115.180062
-102.270223 -22.929796 112.803351
-102.270223 -20.417759 111.575895
-102.270223 -17.905722 110.083377
-102.270223 -15.393685 108.717480
-102.270223 -12.881648 107.165947
-102.270223 -10.369611 106.353092
-102.270223 -7.857574 103.355277
-102.270223 -5.345537 101.990297
-102.270223 -2.833500 96.834981
-102.270223 -0.321463 98.677734
-102.270223 2.190573 98.505967
-102.270223 4.702610 96.949645
-102.270223 7.214647 95.525643
-102.270223 9.726684 94.133108
-102.270223 12.238721 92.611853
-102.270223 14.750758 87.704784
-102.270223 17.262795 75.308675
-102.270223 19.774832 78.433124
-102.270223 22.286869 84.305668
-102.270223 24.798906 68.692464
-102.270223 27.310943 70.165907
-102.270223 29.822980 68.684346
-102.270223 32.335016 73.576247
-102.270223 34.847053 78.258697
-102.270223 37.359090 77.495869
-102.270223 39.871127 77.453855
-102.270223 42.383164 67.891695
-102.270223 44.895201 77.232006
-102.270223 47.407238 72.202029
-102.270223 49.919275 70.856055
-102.270223 52.431312 69.491748
-102.270223 54.943349 67.667944
-102.270223 57.455386 66.294378
-102.270223 59.967422 65.055281
-102.270223 62.479459 63.631738
-102.270223 64.991496 61.873208
-102.270223 67.503533 61.900952
-102.270223 70.015570 61.362068
-102.270223 72.527607 58.149216
-102.270223 75.039644 51.788012
-102.270223 77.551681 49.047168
-102.270223 80.063718 49.304929
-102.270223 82.575755 52.107622
-102.270223 85.087792 52.378556
-102.270223 87.599829 47.983436
-102.270223 90.111865 47.197936
-102.270223 92.623902 45.362173
-102.270223 95.135939 40.555503
-102.270223 97.647976 38.388007
-102.270223 100.160013 41.695298
-102.270223 102.672050 38.826598
-102.270223 105.184087 41.503462
-102.270223 107.696124 37.794247
-102.270223 110.208161 32.100049
-102.270223 112.720198 32.382549
-102.270223 115.232235 34.903011
-102.270223 117.744271 33.338106
-102.270223 120.256308 31.870861
-102.270223 122.768345 30.417503
-102.270223 125.280382 28.964307
-102.270223 127.792419 27.504084
-102.270223 130.304456 26.143443
-102.270223 132.816493 25.820509
-102.270223 135.328530 25.026597
-102.270223 137.840567 25.439147
-102.270223 140.352604 23.644597
-102.270223 142.864641 24.325521
-102.270223 145.376677 22.498097
-102.270223 147.888714 21.082246
-102.270223 150.400751 19.628027
-102.270223 152.912788 18.174526
-102.270223 155.424825 16.720985
-102.270223 157.936862 15.267647
-102.270223 160.448899 13.810301
-99.543054 -80.706645 135.343653
-99.543054 -78.194608 135.023806
-99.543054 -75.682571 140.064331
-99.543054 -73.170534 142.052804
-99.543054 -70.658497 140.609466
-99.543054 -68.146460 139.148485
-99.543054 -65.634423 137.694834
-99.543054 -63.122386 136.241401
-99.543054 -60.610349 134.789076
-99.543054 -58.098312 133.334706
-99.543054 -55.586275 131.874257
-99.543054 -53.074239 130.425706
-99.543054 -50.562202 128.974078
-99.543054 -48.050165 127.520483
-99.543054 -45.538128 126.073565
-99.543054 -43.026091 124.434052
-99.543054 -40.514054 125.452636
-99.543054 -38.002017 112.523682
-99.543054 -35.489980 118.389732
-99.543054 -32.977943 109.551298
-99.543054 -30.465906 115.306354
-99.543054 -27.953869 108.339355
-99.543054 -25.441833 105.632487
-99.543054 -22.929796 110.593767
-99.543054 -20.417759 113.144456
-99.543054 -17.905722 109.722975
-99.543054 -15.393685 108.581932
-99.543054 -12.881648 107.325503
-99.543054 -10.369611 102.036150
-99.543054 -7.857574 102.600219
-99.543054 -5.345537 99.144927
-99.543054 -2.833500 96.440161
-99.543054 -0.321463 97.858622
-99.543054 2.190573 98.219853
-99.543054 4.702610 97.017614
-99.543054 7.214647 95.541355
-99.543054 9.726684 94.090294
-99.543054 12.238721 92.622725
-99.543054 14.750758 91.143412
-99.543054 17.262795 90.164956
-99.543054 19.774832 94.874850
-99.543054 22.286869 83.553726
-99.543054 24.798906 80.033762
-99.543054 27.310943 82.279273
-99.543054 29.822980 70.909381
-99.543054 32.335016 74.962673
-99.543054 34.847053 79.295609
-99.543054 37.359090 78.068276
-99.543054 39.871127 76.646849
-99.543054 42.383164 75.227911
-99.543054 44.895201 73.666446
-99.543054 47.407238 72.365134
-99.543054 49.919275 70.567000
-99.543054 52.431312 69.178213
-99.543054 54.943349 70.324271
-99.543054 57.455386 66.780453
-99.543054 59.967422 66.515722
-99.543054 62.479459 63.534611
-99.543054 64.991496 61.642825
-99.543054 67.503533 62.445503
-99.543054 70.015570 60.884831
-99.543054 72.527607 59.634043
-99.543054 75.039644 54.926554
-99.543054 77.551681 52.122708
-99.543054 80.063718 51.060672
-99.543054 82.575755 54.072357
-99.543054 85.087792 52.113376
-99.543054 87.599829 51.007683
-99.543054 90.111865 47.207375
-99.543054 92.623902 47.144774
-99.543054 95.135939 46.436984
-99.543054 97.647976 43.805918
-99.543054 100.160013 42.728495
-99.543054 102.672050 41.868579
-99.543054 105.184087 40.615213
-99.543054 107.696124 39.092972
-99.543054 110.208161 37.597540
-99.543054 112.720198 36.250491
-99.543054 115.232235 34.768639
-99.543054 117.744271 33.323685
-99.543054 120.256308 31.868425
-99.543054 122.768345 30.417074
-99.543054 125.280382 28.963028
-99.543054 127.792419 27.504292
-99.543054 130.304456 25.732463
-99.543054 132.816493 26.555784
-99.543054 135.328530 26.830822
-99.543054 137.840567 25.007429
-99.543054 140.352604 24.858134
-99.543054 142.864641 24.103488
-99.543054 145.376677 22.524683
-99.543054 147.888714 21.079908
-99.543054 150.400751 19.626291
-99.543054 152.912788 18.172604
-99.543054 155.424825 16.719019
-99.543054 157.936862 15.265761
-99.543054 160.448899 13.809387
-96.815884 -80.706645 133.275247
-96.815884 -78.194608 136.453245
-96.815884 -75.682571 139.885495
-96.815884 -73.170534 141.708835
-96.815884 -70.658497 140.642193
-96.815884 -68.146460 139.142290
-96.815884 -65.634423 137.694398
-96.815884 -63.122386 136.238986
-96.815884 -60.610349 134.785707
-96.815884 -58.098312 133.332678
-96.815884 -55.586275 131.878240
-96.815884 -53.074239 130.425383
-96.815884 -50.562202 128.971996
-96.815884 -48.050165 127.518233
-96.815884 -45.538128 126.061591
-96.815884 -43.026091 124.637766
-96.815884 -40.514054 122.428859
-96.815884 -38.002017 116.833242
-96.815884 -35.489980 109.819383
-96.815884 -32.977943 115.440925
-96.815884 -30.465906 112.271149
-96.815884 -27.953869 116.465980
-96.815884 -25.441833 111.636104
-96.815884 -22.929796 109.215926
-96.815884 -20.417759 112.029700
-96.815884 -17.905722 108.402198
-96.815884 -15.393685 103.757209
-96.815884 -12.881648 107.330727
-96.815884 -10.369611 105.938036
-96.815884 -7.857574 102.896345
-96.815884 -5.345537 102.712727
-96.815884 -2.833500 101.236932
-96.815884 -0.321463 99.288569
-96.815884 2.190573 98.440964
-96.815884 4.702610 96.997851
-96.815884 7.214647 95.541862
-96.815884 9.726684 94.087943
-96.815884 12.238721 92.639317
-96.815884 14.750758 91.213781
-96.815884 17.262795 89.833264
-96.815884 19.774832 88.235624
-96.815884 22.286869 86.641356
-96.815884 24.798906 82.598873
-96.815884 27.310943 81.092022
-96.815884 29.822980 77.434868
-96.815884 32.335016 81.966161
-96.815884 34.847053 79.417101
-96.815884 37.359090 78.104895
-96.815884 39.871127 76.674337
-96.815884 42.383164 75.331684
-96.815884 44.895201 73.293115
-96.815884 47.407238 73.107469
-96.815884 49.919275 71.358474
-96.815884 52.431312 71.418534
-96.815884 54.943349 69.623692
-96.815884 57.455386 66.905354
-96.815884 59.967422 66.702571
-96.815884 62.479459 65.763609
-96.815884 64.991496 63.100371
-96.815884 67.503533 62.376120
-96.815884 70.015570 60.926270
-96.815884 72.527607 59.157945
-96.815884 75.039644 58.657075
-96.815884 77.551681 57.025707
-96.815884 80.063718 53.874789
-96.815884 82.575755 53.686767
-96.815884 85.087792 52.223757
-96.815884 87.599829 50.744597
-96.815884 90.111865 49.392157
-96.815884 92.623902 47.848512
-96.815884 95.135939 46.334182
-96.815884 97.647976 44.948831
-96.815884 100.160013 43.596077
-96.815884 102.672050 41.974213
-96.815884 105.184087 40.579715
-96.815884 107.696124 39.137217
-96.815884 110.208161 37.679796
-96.815884 112.720198 36.219660
-96.815884 115.232235 34.774547
-96.815884 117.744271 33.325033
-96.815884 120.256308 31.851871
-96.815884 122.768345 30.536575
-96.815884 125.280382 28.927304
-96.815884 127.792419 27.528744
-96.815884 130.304456 26.585237
-96.815884 132.816493 26.250104
-96.815884 135.328530 26.747968
-96.815884 137.840567 24.755941
-96.815884 140.352604 25.389586
-96.815884 142.864641 23.886854
-96.815884 145.376677 22.518480
-96.815884 147.888714 21.078183
-96.815884 150.400751 19.624133
-96.815884 152.912788 18.170637
-96.815884 155.424825 16.717064
-96.815884 157.936862 15.263886
-96.815884 160.448899 13.808467
-94.088715 -80.706645 133.463060
-94.088715 -78.194608 133.740587
-94.088715 -75.682571 138.205115
-94.088715 -73.170534 140.920270
-94.088715 -70.658497 141.629574
-94.088715 -68.146460 138.963309
-94.088715 -65.634423 137.673299
-94.088715 -63.122386 136.254974
-94.088715 -60.610349 134.778998
-94.088715 -58.098312 133.332062
-94.088715 -55.586275 131.876471
-94.088715 -53.074239 130.423527
-94.088715 -50.562202 128.969984
-94.088715 -48.050165 127.516540
-94.088715 -45.538128 126.062334
-94.088715 -43.026091 124.609047
-94.088715 -40.514054 123.156063
-94.088715 -38.002017 119.598101
-94.088715 -35.489980 118.605576
-94.088715 -32.977943 120.086717
-94.088715 -30.465906 115.927488
-94.088715 -27.953869 109.242437
-94.088715 -25.441833 108.443507
-94.088715 -22.929796 111.257754
-94.088715 -20.417759 105.575416
-94.088715 -17.905722 101.558481
-94.088715 -15.393685 103.164036
-94.088715 -12.881648 104.251374
-94.088715 -10.369611 101.246623
-94.088715 -7.857574 104.156354
